"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ARCW","ARC Group Worldwide, Inc.","27.02","158814994.66","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","1.64","25707921.68","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"ACGL","Arch Capital Group Ltd.","58.63","7829657632.94","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/acgl",
"ACAT","Arctic Cat Inc.","56.38","758102506.76","n/a","1990","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/acat",
"ARDNA","Arden Group, Inc.","126.55","388635050","n/a","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ardna",
"ARNA","Arena Pharmaceuticals, Inc.","5.98","1307072974.48","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","17.58","4944306631.38","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/arcc",
"AGII","Argo Group International Holdings, Ltd.","46.86","1247680536.3","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agii",
"AGIIL","Argo Group International Holdings, Ltd.","19.9001","0","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/agiil",
"ARIS","ARI Network Services, Inc.","3.3","43334240.4","n/a","1991","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/aris",
"ARIA","ARIAD Pharmaceuticals, Inc.","7","1299593631","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/aria",
"ARKR","Ark Restaurants Corp.","22.24","72422224.8","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/arkr",
"ABFS","Arkansas Best Corporation","34.7","892834955.8","n/a","1992","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/abfs",
"ARMH","ARM Holdings plc","54.83","6856375808.7","125047890","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/armh",
"ARTX","Arotech Corporation","3.59","71916348.31","n/a","1994","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artx",
"ARQL","ArQule, Inc.","2.15","134903616.2","n/a","1996","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arql",
"ARRY","Array BioPharma Inc.","4.71","582568190.94","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/arry",
"ARRS","ARRIS Group, Inc.","23.57","3259867352.45","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/arrs",
"AROW","Arrow Financial Corporation","27.04","333415800.64","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Research Corporation","11.07","428505962.13","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/arwr",
"ARTNA","Artesian Resources Corporation","23.28","204807429.6","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/artna",
"ARTC","ArthroCare Corporation","40.03","1135965215.41","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/artc",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","5.99","24214886.48","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"ARUN","Aruba Networks, Inc.","17.39","1897914376.18","n/a","2007","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/arun",
"ASBB","ASB Bancorp, Inc.","17.5","90716902.5","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/asbb",
"ASNA","Ascena Retail Group, Inc.","21.06","3389331429.9","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","88.31","1239055532.5","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ascma",
"ASTI","Ascent Solar Technologies, Inc.","0.718","43472235.502","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/asti",
"APWC","Asia Pacific Wire & Cable Corporation Limited","3.17","43808350.73","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"ASIA","AsiaInfo-Linkage, Inc.","11.95","872678768.4","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/asia",
"ASMI","ASM International N.V.","32.38","91225663.48","2817346","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asmi",
"ASML","ASML Holding N.V.","93.47","9091810916.63","97269829","1995","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/asml",
"AZPN","Aspen Technology, Inc.","42.08","3913541286.56","n/a","1994","Technology","EDP Services","http://www.nasdaq.com/symbol/azpn",
"ASBC","Associated Banc-Corp","17.48","2841008038.72","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asbc",
"ASBCW","Associated Banc-Corp","2.5","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/asbcw",
"ASFI","Asta Funding, Inc.","8.3","107686183.7","n/a","1995","Finance","Finance Companies","http://www.nasdaq.com/symbol/asfi",
"ATEA","Astea International, Inc.","2.71","9721580.29","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/atea",
"ASTE","Astec Industries, Inc.","37.89","865921312.62","n/a","1986","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/aste",
"ALOT","Astro-Med, Inc.","13.79","103601553.37","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/alot",
"ATRO","Astronics Corporation","52.52","921416237.04","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/atro",
"ASTC","Astrotech Corporation","3.01","58655048.27","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","5.43","32214256.92","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur",
"ATAI","ATA Inc.","4","49682100","12420525","2008","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/atai",
"ATHN","athenahealth, Inc.","133.83","4976949401.19","n/a","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/athn",
"AFCB","Athens Bancshares Corporation","19.92","41509116.72","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/afcb",
"ATHX","Athersys, Inc.","2.47","148753798.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx",
"AAME","Atlantic American Corporation","4.01","85016579.42","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/aame",
"ACFC","Atlantic Coast Financial Corporation","4.14","64207512.54","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/acfc",
"ATNI","Atlantic Tele-Network, Inc.","56.9","896564196","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/atni",
"ATLC","Atlanticus Holdings Corporation","3.5","53716337.5","n/a","1995","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/atlc",
"AAWW","Atlas Air Worldwide Holdings","40.16","1005551340.64","n/a","n/a","Transportation","Transportation Services","http://www.nasdaq.com/symbol/aaww",
"AFH","Atlas Financial Holdings, Inc.","13.63","120070322.84","n/a","2013","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/afh",
"ATML","Atmel Corporation","7.71","3283443806.58","n/a","1991","Technology","Semiconductors","http://www.nasdaq.com/symbol/atml",
"ATMI","ATMI Inc.","30.5","971165811","n/a","1993","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/atmi",
"ATOS","Atossa Genetics Inc.","2.49","44881811.76","n/a","2012","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","18.73","393693549.3","n/a","2005","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atrc",
"ATRI","ATRION Corporation","295.78","592359789.12","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/atri",
"ATTU","Attunity Ltd.","10.03","143410795.55","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu",
"AUBN","Auburn National Bancorporation, Inc.","25.1","91442261.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/aubn",
"ADNC","Audience, Inc.","11.31","247565517.42","n/a","2012","Technology","Semiconductors","http://www.nasdaq.com/symbol/adnc",
"AUDC","AudioCodes Ltd.","7.36","280766188.8","n/a","1999","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/audc",
"ADAT","Authentidate Holding Corp.","1.3","46049910.4","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adat",
"ABTL","Autobytel Inc.","15.38","137030970.68","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl",
"ADSK","Autodesk, Inc.","49.39","11142384000","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/adsk",
"ADP","Automatic Data Processing, Inc.","80.75","38875100807.75","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adp",
"AMAP","AutoNavi Holdings Limited","14.56","410929588.16","28223186","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/amap",
"AUXL","Auxilium Pharmaceuticals, Inc.","20.47","1014865774.47","n/a","2004","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/auxl",
"AVGO","Avago Technologies Limited","52.72","13122504411.52","n/a","2009","Technology","Semiconductors","http://www.nasdaq.com/symbol/avgo",
"AVNR","Avanir Pharmaceuticals, Inc.","3.29","500447562.09","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/avnr",
"AVEO","AVEO Pharmaceuticals, Inc.","1.64","85054322.88","n/a","2010","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/aveo",
"AVNW","Aviat Networks, Inc.","2.29","142879528.03","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/avnw",
"AVID","Avid Technology, Inc.","8.32","323858055.04","n/a","1993","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/avid",
"CAR","Avis Budget Group, Inc.","39.5","4234852709.5","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/car",
"AWRE","Aware, Inc.","6.07","137004719.58","n/a","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/awre",
"ACLS","Axcelis Technologies, Inc.","2.48","271800173.12","n/a","2000","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/acls",
"AXGN","AxoGen, Inc.","3.49","60514055.79","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/axgn",
"AXTI","AXT Inc","2.52","82147456.44","n/a","1998","Technology","Semiconductors","http://www.nasdaq.com/symbol/axti",
"BCOM","B Communications Ltd.","17.5","525000000","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/bcom",
"BOSC","B.O.S. Better Online Solutions","6.81","8006476.14","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc",
"BEAV","B/E Aerospace, Inc.","87.11","9126277935.02","n/a","1990","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/beav",
"BIDU","Baidu, Inc.","167.28","46096110055.2","275562590","2005","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/bidu",
"BCPC","Balchem Corporation","59.43","1791383870.22","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/bcpc",
"BWINA","Baldwin & Lyons, Inc.","24.98","372770869.54","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwina",
"BWINB","Baldwin & Lyons, Inc.","27.65","340085709.6","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/bwinb",
"BLDP","Ballard Power Systems, Inc.","1.51","165108799.76","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bldp",
"BANC","Banc of California, Inc.","13.69","254722478.47","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANCL","Banc of California, Inc.","25.65","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancl",
"BANCP","Banc of California, Inc.","25.5","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancp",
"BANF","BancFirst Corporation","57.34","877495350.48","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/banf",
"BANFP","BancFirst Corporation","27.02","27020000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banfp",
"BKMU","Bank Mutual Corporation","7.17","332919476.28","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bkmu",
"BOCH","Bank of Commerce Holdings (CA)","5.83","83217140.16","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/boch",
"BMRC","Bank of Marin Bancorp","43.75","238892981.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bmrc",
"BKSC","Bank of South Carolina Corp.","15.8","70405242.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","8.9492","30004206.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/botj",
"OZRK","Bank of the Ozarks","57.45","2108513182.05","n/a","1997","Finance","Major Banks","http://www.nasdaq.com/symbol/ozrk",
"BFIN","BankFinancial Corporation","9.63","203211932.58","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bfin",
"BANR","Banner Corporation","44.76","874779100.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banr",
"BBSI","Barrett Business Services, Inc.","93.19","667727783.7","n/a","1993","Technology","Professional Services","http://www.nasdaq.com/symbol/bbsi",
"BSET","Bassett Furniture Industries, Incorporated","16.05","175340022.6","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/bset",
"BAXS","Baxano Surgical, Inc.","0.99","44745655.68","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/baxs",
"BYBK","Bay Bancorp, Inc.","5.09","47664108.85","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bybk",
"BYLK","Baylake Corp","13.65","106708683.9","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bylk",
"BV","Bazaarvoice, Inc.","7.76","588531188.48","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bv",
"BBCN","BBCN Bancorp, Inc.","16.73","1326146613.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bbcn",
"BCBP","BCB Bancorp, Inc. (NJ)","13.34","111152588.52","n/a","2005","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcbp",
"BCSB","BCSB Bancorp, Inc.","26.15","83473859.55","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bcsb",
"BECN","Beacon Roofing Supply, Inc.","40.38","1978509641.46","n/a","2004","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","8.87","203570269.75","n/a","2000","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/bbgi",
"BEBE","bebe stores, inc.","5.34","422194972.86","n/a","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/bebe",
"BBBY","Bed Bath & Beyond Inc.","79.53","17078709535.47","n/a","1992","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/bbby",
"BELFA","Bel Fuse Inc.","19.72","224785105.08","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfa",
"BELFB","Bel Fuse Inc.","21.6","199474423.2","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/belfb",
"BNCL","Beneficial Mutual Bancorp, Inc.","11.13","868303577.61","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/bncl",
"BNFT","Benefitfocus, Inc.","57.29","1401534195.66","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/bnft",
"BGMD","BG Medicine, Inc.","0.9782","27310251.3506","n/a","2011","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/bgmd",
"BGCP","BGC Partners, Inc.","6.06","1298659508.94","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/bgcp",
"BGFV","Big 5 Sporting Goods Corporation","18.71","417081561.26","n/a","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/bgfv",
"BIND","BIND Therapeutics, Inc.","15.4","252065121","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bind",
"BASI","Bioanalytical Systems, Inc.","2.74","21108661.34","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/basi",
"BCRX","BioCryst Pharmaceuticals, Inc.","7.56","446730931.08","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/bcrx",
"BIOD","Biodel Inc.","2.34","49317535.8","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/biod",
"BDSI","BioDelivery Sciences International, Inc.","5.9","225179712.7","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bdsi",
"BIOF","BioFuel Energy Corp.","1.73","10793073.83","n/a","2007","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/biof",
"BIIB","Biogen Idec Inc.","281.34","66456145726.2","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/biib",
"BIOL","Biolase, Inc.","2.15","75662043.2","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/biol",
"BLRX","BioLineRx Ltd.","2.96","27388646.16","9252921","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/blrx",
"BMRN","BioMarin Pharmaceutical Inc.","69.73","9916488572.61","n/a","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bmrn",
"BRLI","Bio-Reference Laboratories, Inc.","25.74","712308502.62","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/brli",
